"Date","User ID","Alias","Allocation","MTM","MTM %","Algo","Server","DTE","Index"
"2025-11-25","MPOONAMM","MSN_POONAM_MADAN_POS","10000000","37526.25","0.38%","7","VS4","0DTE","NF"
"2025-11-25","MPRASHAN","MSN_PRATHI2_POS","8000000","-65778.75","-0.82%","7","VS9","0DTE","NF"
"2025-11-25","MPREETIB","MSR_BAGRODIA4_INT","8000000","14013.75","0.18%","1","VS2","0DTE","NF"
"2025-11-25","MPRERNA9","MSP_PRERNA_MODI_INT","4000000","7957.5","0.20%","1","VS8","0DTE","NF"
"2025-11-25","MPRIYACH","MSR_RYADAV2","18000000","67102.5","0.37%","7","VS4","0DTE","NF"
"2025-11-25","MPRSHANT","MSR_PTAK6_6C","20000000","553241.25","2.77%","8","VS1","0DTE","NF"
"2025-11-25","MRADHIKJ","MSR_MRADHIKJ","12000000","59801.25","0.50%","7","VS11","0DTE","NF"
"2025-11-25","MRAHULY2","MSR_RYADAV3_INT","10000000","-99172.5","-0.99%","15","VS5","0DTE","NF"
"2025-11-25","MRAJESH0","MSR_BANSAL1","18000000","82346.25","0.46%","7","VS9","0DTE","NF"
"2025-11-25","MRAJESSH","MSN_RAJESHS_POS","10000000","-3180","-0.03%","1","VS16","0DTE","NF"
"2025-11-25","MRAJNI62","MSP_RAJNI_TIWARI_POS","6000000","28931.25","0.48%","1","VS2","0DTE","NF"
"2025-11-25","MRAKESHS","MSN_RAKESHSHARMA_POS","12000000","59550","0.50%","7","VS11","0DTE","NF"
"2025-11-25","MRISHIMA","MSR_BANSAL2","12000000","-45858.75","-0.38%","1","VS8","0DTE","NF"
"2025-11-25","MRUTVI02","MSR_YOGESH4","50000000","1224247.5","2.45%","8","VS1","0DTE","NF"
"2025-11-25","MSAMRIDH","MSN_BAXI2_POS","6000000","62857.5","1.05%","15","VS19","0DTE","NF"
"2025-11-25","MSANDEER","MSN_SANDEEP_RANGER_POS","8000000","-64458.75","-0.81%","7","VS9","0DTE","NF"
"2025-11-25","MSANDSHA","MSN_SANDEEPS1_POS","14000000","79263.75","0.57%","7","VS4","0DTE","NF"
"2025-11-25","MSANDWAN","MSN_SANDEEP_WANCHOO_INT","10000000","4593.75","0.05%","1","VS15","0DTE","NF"
"2025-11-25","MSANDY05","MSR_SANDEEP_SHARMA_POS","6000000","13668.75","0.23%","1","VS12","0DTE","NF"
"2025-11-25","MSAPNAM3","MSR_MEHTA1_INT","6000000","25001.25","0.42%","1","VS2","0DTE","NF"
"2025-11-25","MSDAGA01","MSR_DAGA2_POS","12000000","50857.5","0.42%","7","VS7","0DTE","NF"
"2025-11-25","MSGUPTA7","MSR_SAURABH_GUPTA_POS","6000000","13901.25","0.23%","1","VS3","0DTE","NF"
"2025-11-25","MSHASHI0","MSR_SHASHI_MOHAN_SHARMA_POS","8000000","390","0.00%","1","VS3","0DTE","NF"
"2025-11-25","MSHEENAM","MSR_ABHISHT1_INT","4000000","28608.75","0.72%","1","VS15","0DTE","NF"
"2025-11-25","MSHILPIR","MSN_PRATHI1_POS","8000000","-87585","-1.09%","15","VS19","0DTE","NF"
"2025-11-25","MSHWETA1","MSR_SHWETA_AGARWAL_POS","6000000","18877.5","0.31%","1","VS12","0DTE","NF"
"2025-11-25","MSIDDHAM","MSR_MUKUND_FIX_1CR_POS","10000000","44692.5","0.45%","7","VS9","0DTE","NF"
"2025-11-25","MSIDDHAR","MSR_RAJM4","20000000","579885","2.90%","8","VS1","0DTE","NF"
"2025-11-25","MSMAMGAI","MSR_SANJAYMAM_POS","8000000","-66930","-0.84%","7","VS4","0DTE","NF"
"2025-11-25","MSOURBHS","MSR_BAPNA2_INT","6000000","22856.25","0.38%","1","VS15","0DTE","NF"
"2025-11-25","MSUMAN62","MSR_SUMAN_POS","8000000","-12885","-0.16%","1","VS12","0DTE","NF"
"2025-11-25","MSUSHIL6","MSR_SUSHIL_POS","10000000","-7361.25","-0.07%","1","VS15","0DTE","NF"
"2025-11-25","MT1002494","MSR_KAPOOR1_POS","8000000","-67357.5","-0.84%","7","VS7","0DTE","NF"
"2025-11-25","MTANUJGA","MSR_GSMITH1_INT","2000000","-19252.5","-0.96%","1","VS8","0DTE","NF"
"2025-11-25","MURSHITA","MSN_PRATHI3_POS","6000000","25631.25","0.43%","1","VS2","0DTE","NF"
"2025-11-25","MVARUNKA","MSR_MVARUNKA","8000000","-66941.25","-0.84%","7","VS7","0DTE","NF"
"2025-11-25","MVIJAYPO","MSP_VIJAYPO_POS","6000000","12120","0.20%","1","VS8","0DTE","NF"
"2025-11-25","MVIPINKJ","MSN_VIPINKJAIN_POS","12000000","-24296.25","-0.20%","1","VS12","0DTE","NF"
"2025-11-25","MXESTATE","MSP_MXA_ESTATE_POS","6000000","3521.25","0.06%","1","VS8","0DTE","NF"
"2025-11-25","NATH0022","MSR_NATH2","10000000","53531.25","0.54%","1","VS16","0DTE","NF"
"2025-11-25","NAVN8000","MSR_MONA2_POS","10000000","12322.5","0.12%","1","VS15","0DTE","NF"
"2025-11-25","NEETU711","MSP_NEETUS_POS","6000000","9765","0.16%","1","VS16","0DTE","NF"
"2025-11-25","NEHARAM1","MSR_DEVAC3","8000000","-82608.75","-1.03%","2","VS13","0DTE","NF"
"2025-11-25","NILI1953","MSR_GIRNAAR1_POS","16000000","72397.5","0.45%","7","VS4","0DTE","NF"
"2025-11-25","NITINK68","MSR_KAPOOR2_INT","4000000","30982.5","0.77%","1","VS8","0DTE","NF"
"2025-11-25","NK0002","CCV_A7_PIYUSH_AGR_POS","14000000","77036.25","0.55%","7","VS11","0DTE","NF"
"2025-11-25","NP0007","CCV_PRAVEENB_POS","8000000","-82909.75","-1.04%","1","VS10","0DTE","BNF"
"2025-11-25","PHAGARWA","MSP_PHAGARWA_POS","6000000","1470","0.02%","1","VS8","0DTE","NF"
"2025-11-25","PHARSHPR","MSP_HARSHP_UDAWAT_INT","6000000","25207.5","0.42%","1","VS8","0DTE","NF"
"2025-11-25","PHUFARUN","MSP_ARUNHUF_POS","6000000","12150","0.20%","1","VS16","0DTE","NF"
"2025-11-25","PIYA2311","MSR_SJVJ3_INT","8000000","-82593.75","-1.03%","15","VS19","0DTE","NF"
"2025-11-25","PJAGAG02","MSR_JAGDISH_PRASAD_AGARWAL_POS","12000000","-98190","-0.82%","7","VS4","0DTE","NF"
"2025-11-25","POORNI44","MSP_AMITP7","30000000","573907.5","1.91%","8","VS1","0DTE","NF"
"2025-11-25","PPADMAGA","MSP_PADMA_GATTANI","4000000","682.5","0.02%","1","VS16","0DTE","NF"
"2025-11-25","PRATI446","MSP_PRATIBHA_POS","12000000","18453.75","0.15%","1","VS2","0DTE","NF"
"2025-11-25","PSANGHIC","MSP_SANGHI_POS","14000000","73766.25","0.53%","7","VS4","0DTE","NF"
"2025-11-25","PSIDDASS","MSP_SIDDHARTH_INT","6000000","9022.5","0.15%","1","VS3","0DTE","NF"
"2025-11-25","R7RA1207","MSR_BHARATG_POS","14000000","-143362.5","-1.02%","15","VS5","0DTE","NF"
"2025-11-25","R7RA1209","MSR_VARSHAC_INT","12000000","19515","0.16%","1","VS15","0DTE","NF"
"2025-11-25","R7RA1253","MSR_YOGESH5_INT","14000000","-140066.25","-1.00%","15","VS5","0DTE","NF"
"2025-11-25","R7RA1256","CC_GOVINDAB2","10000000","-107017.5","-1.07%","2","VS13","0DTE","NF"
"2025-11-25","R7RA1261","MSR_BAPNA1_POS","6000000","39817.5","0.66%","7","VS9","0DTE","NF"
"2025-11-25","R7RA1264","MSG_ABHINAV","8000000","-83962.5","-1.05%","15","VS14","0DTE","NF"
"2025-11-25","R7RA1277","MSR_SSGUPTA3_INT","14000000","13717.5","0.10%","1","VS2","0DTE","NF"
"2025-11-25","R7RA1279","MSR_RYADAV1_INT","8000000","21330","0.27%","1","VS12","0DTE","NF"
"2025-11-25","R7RA1300","MSR_SSGUPTA2_INT","14000000","60258.75","0.43%","15","VS5","0DTE","NF"
"2025-11-25","R7RA1315","MSR_SSGUPTA4","16000000","74452.5","0.47%","7","VS7","0DTE","NF"
"2025-11-25","R7RA1322","MSR_RAJM8_3C","26000000","18093.75","0.07%","1","VS15","0DTE","NF"
"2025-11-25","R7RA1324","MSR_RAJM6_INT","16000000","-551.25","-0.00%","1","VS12","0DTE","NF"
"2025-11-25","R7RA1327","MSR_RAJM5_INT","12000000","-124233.75","-1.04%","2","VS13","0DTE","NF"
"2025-11-25","RAHULG15","CC_RAHULGO_POS","14000000","51682.5","0.37%","15","VS14","0DTE","NF"
"2025-11-25","RAJ345GU","MSP_RAJESHGU","8000000","15555","0.19%","1","VS2","0DTE","NF"
"2025-11-25","RAJMOTOR","MSR_RAJM2_14C","88000000","386497.5","0.44%","7","VS9","0DTE","NF"
"2025-11-25","RAMHUF22","MSR_RAMPAL_RATHI_HUF","10000000","46241.25","0.46%","7","VS4","0DTE","NF"
"2025-11-25","RHUFJAIN","MSP_RAHUL_JAIN_HUF_POS","10000000","37987.5","0.38%","7","VS4","0DTE","NF"
"2025-11-25","RIYATAK1","MSR_PTAK4_INT","12000000","-102382.5","-0.85%","7","VS11","0DTE","NF"
"2025-11-25","RKGHUF07","MSP_RKGHUF_POS","10000000","-100638.75","-1.01%","15","VS5","0DTE","NF"
"2025-11-25","ROOP1433","MSR_DHEER1_INT","2000000","-19481.25","-0.97%","1","VS8","0DTE","NF"
"2025-11-25","RSASHISH","MSR_RAASHISH_POS","6000000","43672.5","0.73%","1","VS2","0DTE","NF"
"2025-11-25","RYSLTD10","MSR_RYS1_INT","12000000","66105","0.55%","7","VS7","0DTE","NF"
"2025-11-25","S0393","MSS_SHYAM_INVESTMENT_INT","10000000","44670","0.45%","7","VS11","0DTE","NF"
"2025-11-25","SARI2306","MSR_VGOEL2_INT","12000000","-98415","-0.82%","7","VS4","0DTE","NF"
"2025-11-25","SEMA0904","MSR_SSGUPTA5_INT","14000000","78390","0.56%","7","VS4","0DTE","NF"
"2025-11-25","SEMA2111","MSP_SEEMAJ_POS","8000000","13863.75","0.17%","1","VS2","0DTE","NF"
"2025-11-25","SF184","CCV_A8_KREDENT_PROP","20000000","558832.5","2.79%","8","VS1","0DTE","NF"
"2025-11-25","SF192","CC_A15_KREDENT_PRO_INT","10000000","-101006.25","-1.01%","15","VS5","0DTE","NF"
"2025-11-25","SHAMLAL4","CC_SHAMLAL_POS","10000000","-104190","-1.04%","2","VS13","0DTE","NF"
"2025-11-25","SHILPI25","MSR_MSMELODIA8_INT","12000000","2486.25","0.02%","1","VS12","0DTE","NF"
"2025-11-25","SHRADA79","MSR_AJIT1_INT","8000000","-68767.5","-0.86%","7","VS7","0DTE","NF"
"2025-11-25","SHRUTI43","MSR_LOYALKA2_POS","8000000","-62411.25","-0.78%","7","VS7","0DTE","NF"
"2025-11-25","SJVJ0002","MSR_SJVJ2","16000000","74595","0.47%","7","VS11","0DTE","NF"
"2025-11-25","SPAN0050","MSV_NIRAJDESAI_POS","10000000","-107145","-1.07%","15","VS5","0DTE","NF"
"2025-11-25","SPSINVES","MSP_SPSINVES_POS","4000000","18551.25","0.46%","1","VS12","0DTE","NF"
"2025-11-25","SSGHUF07","MSR_SSGUPTA1_INT","16000000","-171843.75","-1.07%","2","VS13","0DTE","NF"
"2025-11-25","SUCHI076","MSR_RDANGAYACH3_8C","60000000","1461611.25","2.44%","8","VS1","0DTE","NF"
"2025-11-25","SUSHAN82","MSP_SUSHANTG2","18000000","-187305","-1.04%","15","VS14","0DTE","NF"
"2025-11-25","SWAASTIK","MSP_SWASTIK_INVESTMENTS_3C","30000000","535785","1.79%","8","VS1","0DTE","NF"
"2025-11-25","SYM26","CCV_A1_SISL_FIX_4CR_INT","50000000","-552189.75","-1.10%","1","VS10","0DTE","BNF"
"2025-11-25","TOLANI79","MSP_NARESHT_POS","12000000","-123120","-1.03%","15","VS5","0DTE","NF"
"2025-11-25","TOLARAM9","MSP_TOLARAM_POS","6000000","9742.5","0.16%","1","VS16","0DTE","NF"
"2025-11-25","TRISHASA","MSR_TRISHALA_POS","8000000","-69960","-0.87%","7","VS7","0DTE","NF"
"2025-11-25","USHA8256","MSP_USHAS_POS","6000000","37282.5","0.62%","1","VS2","0DTE","NF"
"2025-11-25","VBANSALH","MSG_VBANSALH","12000000","-97597.5","-0.81%","7","VS11","0DTE","NF"
"2025-11-25","VCUBEVEN","MSR_LODHA1_5C","56000000","235455","0.42%","7","VS4","0DTE","NF"
"2025-11-25","VEDANGI2","MSR_VEDANGI_POS","12000000","-26906.25","-0.22%","1","VS15","0DTE","NF"
"2025-11-25","VIJAYS45","MSP_VIJAYS_POS","8000000","-87663.75","-1.10%","15","VS14","0DTE","NF"
"2025-11-25","VIJAYY02","MSP_VIJAYY_POS","8000000","10541.25","0.13%","1","VS8","0DTE","NF"
"2025-11-25","VIJE1983","MSR_LODHA2","20000000","-202552.5","-1.01%","15","VS14","0DTE","NF"
"2025-11-25","VINEET48","MSR_JAGWAYAN3","14000000","59058.75","0.42%","7","VS7","0DTE","NF"
"2025-11-25","VIVEK339","MSR_VGOEL3","12000000","-125197.5","-1.04%","15","VS19","0DTE","NF"
"2025-11-25","VIVEK773","MSR_LODHA4_7C","50000000","1248727.5","2.50%","8","VS1","0DTE","NF"
"2025-11-25","VIVK1978","MSR_VIVEKT","16000000","-162603.75","-1.02%","15","VS5","0DTE","NF"
"2025-11-25","VKJAIN48","MSR_A15_VKJAIN_FIX_2CR","20000000","-201206.25","-1.01%","15","VS19","0DTE","NF"
"2025-11-25","VTPRATIM","MSR_VTPRATIM_2SL_INT","12000000","57262.5","0.48%","7","VS11","0DTE","NF"
"2025-11-25","WXW24971","MSR_SHREYAB_POS","14000000","95246.25","0.68%","7","VS11","0DTE","NF"
"2025-11-25","XLDH142","CC_A7_XLDH142_FIX_3CR_INT","20000000","72082.5","0.36%","7","VS11","0DTE","NF"
"2025-11-25","YOGESC44","MSR_YOGESH6_8C","86000000","292290","0.34%","7","VS7","0DTE","NF"
"2025-11-25","YW362900","CC_A19_GOVINDAB","20000000","736782.4","3.68%","19","VS20","1DTE_2DTE","NF_SX"
"2025-11-25","ZPRO1","MSS_A7_GCLPRO_FIX_1CR_POS","10000000","50568.75","0.51%","7","VS11","0DTE","NF"
"2025-11-25","ZZJ13336","A7_FOUNDERS_2SL","40000000","171967.5","0.43%","7","VS11","0DTE","NF"
"2025-11-25","ZZJ13493","A8_13493_F_8C","40000000","1091883.75","2.73%","8","VS1","0DTE","NF"
"2025-11-25","ZZJ13494","A2_13494","40000000","-428865","-1.07%","2","VS13","0DTE","NF"
"2025-11-25","ZZJ13800","A8_PS_4C","30000000","741560","2.47%","19","VS20","1DTE_2DTE","NF_SX"
"2025-11-25","ZZJ13883","A2_13883_VTGB","30000000","-318213.75","-1.06%","2","VS13","0DTE","NF"
"2025-11-25","ZZJ15073","A15_FOUNDERS_NEW_1_5_SL","40000000","190953.75","0.48%","15","VS5","0DTE","NF"
"2025-11-25","ZZJ15221","A102_FOUNDERS","32000000","41572.5","0.13%","102","VS18","0DTE","NF"
"2025-11-25","ZZJ15222","A1_FOUNDERS","10000000","16267.5","0.16%","1","VS2","0DTE","NF"
"2025-11-25","ZZJ15223","A15_FOUNDERS","50000000","-525408.75","-1.05%","15","VS14","0DTE","NF"
"2025-11-25","ZZJ15326","A8_PS_ZZJ15326","40000000","281100","0.70%","8","VS1","0DTE","NF"
"2025-11-25","ZZJ16085","A7_FOUNDER","60000000","247541.25","0.41%","7","VS9","0DTE","NF"
"2025-11-25","ZZJ16449","A1_TT_GB_RDANGAYACH_INT","40000000","62418.75","0.16%","1","VS12","0DTE","NF"
"2025-11-24","7RA110084","MSR_MSMELODIA4","20000000","-149700","-0.75%","8","VS1","1DTE","NF"
"2025-11-24","7RA110119","MSR_LOKESHGARG_3C","20000000","-151920","-0.76%","8","VS1","1DTE","NF"
"2025-11-24","7RA1IL10","MSR_INDALPHA1_INT","20000000","-149846.25","-0.75%","8","VS1","1DTE","NF"
"2025-11-24","7RIK2014","MSR_KABRA2","20000000","-149617.5","-0.75%","8","VS1","1DTE","NF"
"2025-11-24","AJ008FE","A8_RM_AJ008FE_34C","80000000","346218","0.43%","8","VS1","1DTE","NF"
"2025-11-24","ALOYALKA","MSN_ALOYALKA2_INT","20000000","86979.75","0.43%","8","VS1","1DTE","NF"
"2025-11-24","APCTEX10","MSR_GINNI7","20000000","84948","0.42%","8","VS1","1DTE","NF"
"2025-11-24","DLDH117","CC_A19_NPCC03","20000000","87402.75","0.44%","8","VS1","1DTE","NF"
"2025-11-24","DLDH128","CC_A8_DLDH128","20000000","88488","0.44%","8","VS1","1DTE","NF"
"2025-11-24","DLL4298","A7_4298_PS","20000000","224163.75","1.12%","1","VS15","1DTE","NF"
"2025-11-24","DLL5265","A1_RM_5265","40000000","406935","1.02%","1","VS15","1DTE","NF"
"2025-11-24","HUFAJIT0","MSR_AJIT2_INT","20000000","84666","0.42%","8","VS1","1DTE","NF"
"2025-11-24","HUFVJEPH","MSP_VIKAS_JEPH_HUF","20000000","84920.25","0.42%","8","VS1","1DTE","NF"
"2025-11-24","LOYALKAV","MSR_LOYALKAV_POS","20000000","87568.5","0.44%","8","VS1","1DTE","NF"
"2025-11-24","MELOGIST","MSR_RYADAV4_6C","30000000","87522","0.29%","8","VS1","1DTE","NF"
"2025-11-24","MPRSHANT","MSR_PTAK6_6C","20000000","84955.5","0.42%","8","VS1","1DTE","NF"
"2025-11-24","MRUTVI02","MSR_YOGESH4","50000000","166875","0.33%","8","VS1","1DTE","NF"
"2025-11-24","MSIDDHAR","MSR_RAJM4","20000000","87019.5","0.44%","8","VS1","1DTE","NF"
"2025-11-24","POORNI44","MSP_AMITP7","30000000","86205","0.29%","8","VS1","1DTE","NF"
"2025-11-24","SF184","CCV_A8_KREDENT_PROP","20000000","81672.75","0.41%","8","VS1","1DTE","NF"
"2025-11-24","SUCHI076","MSR_RDANGAYACH3_8C","60000000","282307.5","0.47%","8","VS1","1DTE","NF"
"2025-11-24","SWAASTIK","MSP_SWASTIK_INVESTMENTS_3C","30000000","85959","0.29%","8","VS1","1DTE","NF"
"2025-11-24","VIVEK773","MSR_LODHA4_7C","50000000","173145","0.35%","8","VS1","1DTE","NF"
"2025-11-24","YW362900","CC_A19_GOVINDAB","20000000","228395.5","1.14%","19","VS20","1DTE_3DTE","NF_SX"
"2025-11-24","ZZJ13493","A8_13493_F_8C","40000000","169893","0.42%","8","VS1","1DTE","NF"
"2025-11-24","ZZJ13800","A8_PS_4C","30000000","218846.65","0.73%","19","VS20","1DTE_3DTE","NF_SX"
"2025-11-24","ZZJ15222","A1_FOUNDERS","20000000","231588.75","1.16%","1","VS15","1DTE","NF"
"2025-11-24","ZZJ15326","A8_PS_ZZJ15326","40000000","167595","0.42%","8","VS1","1DTE","NF"
"2025-11-21","YW362900","CC_A19_GOVINDAB","20000000","-132602.3","-0.66%","19","VS20","4DTE_6DTE","NF_SX"
"2025-11-21","ZZJ13800","A8_PS_4C","30000000","-163904.45","-0.55%","19","VS20","4DTE_6DTE","NF_SX"
"2025-11-20","10408756","CC_CHADARAM_ARUNA_POS","10000000","1903","0.02%","7","VS11","0DTE","SX"
"2025-11-20","15524387","MSG_RICHA_KAUR_POS","2000000","-9000","-0.45%","1","VS10","0DTE","SX"
"2025-11-20","16384608","CC_ALPANAG_POS","8000000","3369","0.04%","1","VS12","0DTE","SX"
"2025-11-20","17585552","CC_TARIKKHAN","4000000","-905","-0.02%","1","VS10","0DTE","SX"
"2025-11-20","19583994","CC_CHARUB_POS","8000000","8015","0.10%","7","VS4","0DTE","SX"
"2025-11-20","1958ASHA","MSR_ASHA","12000000","731","0.01%","7","VS9","0DTE","SX"
"2025-11-20","22042231","CC_ASHAC","6000000","-10792","-0.18%","7","VS9","0DTE","SX"
"2025-11-20","22196536","CC_KRUPALPATEL_POS","6000000","-3429","-0.06%","1","VS10","0DTE","SX"
"2025-11-20","24699329","CC_PUNEETG_POS","8000000","23322","0.29%","15","VS14","0DTE","SX"
"2025-11-20","26048336","CC_PIYUSHK2_INT","2000000","-6544","-0.33%","1","VS16","0DTE","SX"
"2025-11-20","27344149","CC_VIDHIM_INT","4000000","4454","0.11%","1","VS16","0DTE","SX"
"2025-11-20","29898256","CC_AKASA_POS","6000000","1013","0.02%","1","VS10","0DTE","SX"
"2025-11-20","30368271","CC_NIDHIC_POS","6000000","5531","0.09%","1","VS10","0DTE","SX"
"2025-11-20","31742427","MSG_KUMAR_KHILWANI","4000000","1927","0.05%","1","VS10","0DTE","SX"
"2025-11-20","35300800","MSG_RAMAGURU_POS","4000000","3048","0.08%","1","VS16","0DTE","SX"
"2025-11-20","36985212","MSR_SANJAYG1_POS","12000000","11811","0.10%","7","VS9","0DTE","SX"
"2025-11-20","38994909","MSR_PTAK5_INT","12000000","-27315","-0.23%","102","VS18","0DTE","SX"
"2025-11-20","40023384","CC_MANASIF_POS","4000000","6132","0.15%","1","VS16","0DTE","SX"
"2025-11-20","4101961","MSR_KABRA1_INT","6000000","-6684","-0.11%","1","VS10","0DTE","SX"
"2025-11-20","44109343","CCV_HARSHT_INT","4000000","2764","0.07%","1","VS16","0DTE","SX"
"2025-11-20","44574550","MSG_ARUSHI_ARORA","4000000","28510","0.71%","2","VS13","0DTE","SX"
"2025-11-20","46891412","CC_PRIYANKB_POS","6000000","-6142","-0.10%","1","VS10","0DTE","SX"
"2025-11-20","46966951","CC_PUSHKARA_POS","6000000","-8719","-0.15%","7","VS9","0DTE","SX"
"2025-11-20","52055541","CC_GOVINDJ_INT","4000000","2232","0.06%","1","VS16","0DTE","SX"
"2025-11-20","54046262","CC_ANKITBAJ_1_4CR_POS","10000000","39892","0.40%","15","VS14","0DTE","SX"
"2025-11-20","55802167","CC_SAMATAPAT_POS","6000000","-10373","-0.17%","1","VS10","0DTE","SX"
"2025-11-20","56718024","CC_MAYURJADHAV_INT","4000000","-465","-0.01%","1","VS10","0DTE","SX"
"2025-11-20","57437129","CC_SCHOUGULE_POS","10000000","74904","0.75%","2","VS13","0DTE","SX"
"2025-11-20","58463721","CCV_ROHITP_POS","6000000","-13324","-0.22%","1","VS10","0DTE","SX"
"2025-11-20","58480023","CC_VAIBHAVB_POS","8000000","17423","0.22%","15","VS5","0DTE","SX"
"2025-11-20","59244559","MSR_DEVAC4","12000000","28651","0.24%","15","VS5","0DTE","SX"
"2025-11-20","62288965","MSG_NILOY_JAIN_POS","6000000","-77","-0.00%","1","VS16","0DTE","SX"
"2025-11-20","64785796","CC_MEGHAAG_POS","10000000","55769","0.56%","2","VS13","0DTE","SX"
"2025-11-20","65872914","CC_LALITAB_POS","4000000","-4185","-0.10%","1","VS10","0DTE","SX"
"2025-11-20","67975010","MSR_GAURAVG_POS","12000000","1654","0.01%","1","VS15","0DTE","SX"
"2025-11-20","6954037","MSR_AJAY_TAMBI_POS","8000000","7555","0.09%","7","VS7","0DTE","SX"
"2025-11-20","71430960","CCV_SOMINJ_POS","6000000","-6372","-0.11%","1","VS10","0DTE","SX"
"2025-11-20","72881081","CC_PIYUSHK_INT","4000000","854","0.02%","1","VS10","0DTE","SX"
"2025-11-20","74059822","MSR_VAIBHAVG1_POS","18000000","54768","0.30%","15","VS14","0DTE","SX"
"2025-11-20","74125896","MSR_RITESHS2_POS","8000000","7178","0.09%","7","VS4","0DTE","SX"
"2025-11-20","74727658","CC_PALAKS_POS","4000000","2214","0.06%","1","VS10","0DTE","SX"
"2025-11-20","74962685","CC_MANISHA_POS","6000000","-7137","-0.12%","1","VS10","0DTE","SX"
"2025-11-20","75962003","MSV_SAANVI_POS","6000000","10278","0.17%","1","VS8","0DTE","SX"
"2025-11-20","77149338","CC_JATING_POS","8000000","25226","0.32%","15","VS5","0DTE","SX"
"2025-11-20","78651236","MSP_AMITP6","26000000","-14081","-0.05%","7","VS7","0DTE","SX"
"2025-11-20","7RA110015","MSV_KALPESHV_POS","10000000","15012","0.15%","15","VS19","0DTE","SX"
"2025-11-20","7RA110024","MSR_PAREEKK1_INT","12000000","2625","0.02%","1","VS2","0DTE","SX"
"2025-11-20","7RA110031","MSR_SAURABHB_POS","8000000","6029","0.08%","1","VS16","0DTE","SX"
"2025-11-20","7RA110032","MSR_RDANGAYACH4_INT","50000000","195694","0.39%","15","VS14","0DTE","SX"
"2025-11-20","7RA110035","MSR_RDANGAYACH5_FULL_POS10CR","70000000","88655","0.13%","7","VS7","0DTE","SX"
"2025-11-20","7RA110045","MSR_KUSHAGRAMT_POS","8000000","6332","0.08%","1","VS15","0DTE","SX"
"2025-11-20","7RA110080","MSR_MSMELODIA7","24000000","66833","0.28%","15","VS14","0DTE","SX"
"2025-11-20","7RA110081","MSR_LODHA3_INT","44000000","62732","0.14%","1","VS3","0DTE","SX"
"2025-11-20","7RA110084","MSR_MSMELODIA4","20000000","305175.4","1.53%","8","VS1","0DTE","SX"
"2025-11-20","7RA110085","MSR_BHOJWANI2_POS","10000000","14209","0.14%","1","VS2","0DTE","SX"
"2025-11-20","7RA110095","MSR_MAHESHWARI1_POS","6000000","-25353","-0.42%","1","VS10","0DTE","SX"
"2025-11-20","7RA110113","MSR_AGNANI2_INT","8000000","29616","0.37%","15","VS14","0DTE","SX"
"2025-11-20","7RA110114","MSR_KALPANAAG1_INT","6000000","546","0.01%","1","VS2","0DTE","SX"
"2025-11-20","7RA110116","MSR_SUBODHKG_POS","6000000","1182","0.02%","1","VS15","0DTE","SX"
"2025-11-20","7RA110117","MSR_MEHTA2_POS","12000000","15815","0.13%","7","VS9","0DTE","SX"
"2025-11-20","7RA110119","MSR_LOKESHGARG_3C","20000000","306972","1.53%","8","VS1","0DTE","SX"
"2025-11-20","7RA1APC","MSR_GINNI1_INT","6000000","8555","0.14%","15","VS19","0DTE","SX"
"2025-11-20","7RA1GF07","MSR_GINNI4_INT","8000000","1041","0.01%","1","VS16","0DTE","SX"
"2025-11-20","7RA1GFL","MSR_GINNI6_INT","10000000","29291","0.29%","7","VS9","0DTE","SX"
"2025-11-20","7RA1GT70","MSR_GIRNAAR2_POS","14000000","19400","0.14%","15","VS5","0DTE","SX"
"2025-11-20","7RA1GTL","MSR_GINNI3_INT","8000000","12083","0.15%","1","VS3","0DTE","SX"
"2025-11-20","7RA1IL10","MSR_INDALPHA1_INT","20000000","311588.8","1.56%","8","VS1","0DTE","SX"
"2025-11-20","7RA1KH71","MSR_KAILASHR_POS","10000000","9214","0.09%","7","VS7","0DTE","SX"
"2025-11-20","7RA1KP76","MSR_GINNI13_3C","28000000","25254","0.09%","7","VS11","0DTE","SX"
"2025-11-20","7RA1LL11","MSR_LOYALKA3_POS","22000000","89581","0.41%","15","VS14","0DTE","SX"
"2025-11-20","7RA1MH88","MSR_MSMELODIA1_INT","10000000","30183","0.30%","15","VS19","0DTE","SX"
"2025-11-20","7RA1ND40","MSP_NITINDUSAD","12000000","3522","0.03%","1","VS2","0DTE","SX"
"2025-11-20","7RA1PG011","MSP_PGFOILS_7C","78000000","100841","0.13%","7","VS9","0DTE","SX"
"2025-11-20","7RA1RM61","MSR_RAJM9_INT","52000000","123314","0.24%","15","VS5","0DTE","SX"
"2025-11-20","7RA1SM99","MSR_JAGWAYAN2","10000000","33060","0.33%","15","VS5","0DTE","SX"
"2025-11-20","7RA1SP74","MSR_GINNI12","26000000","88605","0.34%","15","VS14","0DTE","SX"
"2025-11-20","7RA1SP90","MSR_JAGWAYAN1","10000000","-1437","-0.01%","1","VS2","0DTE","SX"
"2025-11-20","7RIK2002","MSR_AKAGAR_INT","12000000","18964","0.16%","15","VS5","0DTE","SX"
"2025-11-20","7RIK2005","MSR_RAJM7_INT","18000000","9376","0.05%","7","VS9","0DTE","SX"
"2025-11-20","7RIK2014","MSR_KABRA2","20000000","286653","1.43%","8","VS1","0DTE","SX"
